"custid","mortgage","cre_card","deb_card","mob_bank","house","internet","perloan","savings","atm_user","odrftlim","points_user","age","conv_ac","cus_leng","Accept_Cashcard"
869578,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",59,"SI","mas de 7 años","NO"
1241319,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","SI",59,"SI"," 3 - 7 años","NO"
1091670,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",59,"SI","mas de 7 años","NO"
13259988,"NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO",60,"SI"," 3 - 7 años","SI"
1972985,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
25390758,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
26671933,"SI","SI","NO","NO","NO","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
53781461,"SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
5611978,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
2125156,"NO","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
3616003,"NO","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1386041,"SI","SI","NO","NO","SI","NO","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
12108098,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2948488,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
570724,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
3928462,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
15268628,"SI","SI","NO","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
2383793,"NO","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
11327939,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","SI",60,"SI"," 3 - 7 años","SI"
1937954,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
19828149,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
14868290,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1762465,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1782957,"SI","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
274539,"SI","SI","SI","NO","SI","SI","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1810923,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","SI"
6265447,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
8558362,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
10711545,"NO","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
6305980,"SI","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
24593,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI","mas de 7 años","NO"
6254246,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
8711293,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
325193,"SI","SI","NO","NO","SI","SI","NO","SI","NO","SI","NO",60,"SI","mas de 7 años","NO"
1322080,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2690132,"NO","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
6067256,"NO","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
30547273,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
8806673,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
24135236,"SI","NO","NO","NO","SI","NO","NO","NO","SI","NO","SI",60,"SI"," 3 - 7 años","NO"
13236515,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1042163,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI","mas de 7 años","NO"
20711388,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
26625088,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1340647,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
9000318,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2950755,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
439963,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
8494332,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
17987404,"NO","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",60,"SI","mas de 7 años","NO"
12077560,"NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO",60,"SI"," 3 - 7 años","NO"
2498841,"SI","SI","NO","SI","SI","NO","NO","NO","NO","NO","NO",60,"SI"," 3 - 7 años","NO"
3215623,"NO","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
2678271,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
14549368,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
2277255,"NO","NO","SI","NO","SI","SI","NO","SI","SI","NO","NO",60,"SI","mas de 7 años","NO"
3519895,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
6305750,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
18441051,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
9509243,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
8843411,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1129027,"NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO",60,"SI"," 3 - 7 años","NO"
8573318,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
16885082,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
504890,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
23426192,"SI","SI","NO","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1380676,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
4744438,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
659935,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1927750,"NO","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",60,"SI"," 3 - 7 años","NO"
624770,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
6403766,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
14614426,"SI","NO","SI","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
10765017,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
3686787,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI","mas de 7 años","NO"
19717473,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1975527,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2838948,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1383564,"NO","NO","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
1708404,"SI","SI","NO","SI","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
8688775,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
6044947,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
17137234,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
83393,"NO","NO","SI","SI","NO","NO","NO","NO","SI","NO","SI",60,"NO"," 3 - 7 años","SI"
2323554,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","SI"
9388355,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","SI",60,"SI","mas de 7 años","NO"
2689978,"SI","SI","NO","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
6201619,"SI","SI","SI","NO","SI","NO","SI","SI","NO","SI","SI",60,"SI"," 3 - 7 años","NO"
2046276,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
20833381,"NO","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",60,"SI","mas de 7 años","NO"
8910469,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
9236031,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2614959,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
54511893,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
947930,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
8645219,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","SI",60,"SI","mas de 7 años","NO"
4749429,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1897518,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
6386793,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1060645,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
2463035,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
9668852,"SI","SI","NO","NO","NO","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
8551461,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2443980,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
12656094,"NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO",60,"SI","menor 3 años","SI"
3055023,"SI","SI","SI","NO","SI","NO","SI","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
2456019,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1526215,"NO","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",60,"SI","mas de 7 años","NO"
20191034,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI"," 3 - 7 años","NO"
1773221,"SI","SI","SI","NO","NO","NO","NO","NO","SI","NO","SI",60,"SI"," 3 - 7 años","SI"
30395,"SI","SI","SI","NO","SI","NO","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
3002856,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
103480,"SI","SI","SI","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
9669447,"SI","SI","SI","NO","SI","NO","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
20519042,"SI","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",60,"SI","mas de 7 años","NO"
48316129,"NO","SI","SI","NO","NO","NO","SI","NO","NO","SI","NO",60,"SI"," 3 - 7 años","NO"
1664517,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","SI"
1836643,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
6140394,"SI","SI","SI","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
10918619,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1960586,"NO","NO","NO","SI","SI","NO","NO","NO","SI","NO","NO",60,"SI"," 3 - 7 años","NO"
15999139,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1036522,"NO","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
73737,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1349632,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",60,"SI"," 3 - 7 años","NO"
5617287,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI"," 3 - 7 años","NO"
1703191,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
22573141,"NO","NO","SI","NO","SI","NO","SI","NO","NO","SI","NO",60,"SI"," 3 - 7 años","NO"
2179469,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
6061466,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
852736,"NO","NO","SI","NO","SI","NO","SI","NO","NO","SI","NO",60,"NO"," 3 - 7 años","SI"
13635216,"SI","SI","NO","NO","SI","SI","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
10223263,"NO","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
6438916,"NO","NO","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"NO"," 3 - 7 años","NO"
2497745,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","SI",60,"SI","mas de 7 años","NO"
8947397,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
12441396,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1148934,"NO","SI","NO","NO","SI","SI","NO","NO","NO","SI","NO",60,"SI"," 3 - 7 años","NO"
1882301,"SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
932099,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
9144271,"SI","SI","SI","NO","NO","SI","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1872104,"NO","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2536893,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
9106444,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
5420757,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
6067519,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
9313669,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2206303,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
903209,"SI","SI","SI","NO","SI","NO","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
18776286,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
9847488,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
31938528,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
958958,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
5013582,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI"," 3 - 7 años","NO"
2374398,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
11092984,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1121654,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
8769863,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
14654859,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
2891931,"SI","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
6214025,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2358964,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
4978634,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
648585,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","SI",60,"SI","mas de 7 años","NO"
2750644,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2795443,"SI","SI","SI","NO","NO","NO","SI","SI","SI","SI","SI",60,"SI","mas de 7 años","NO"
3283458,"SI","SI","SI","NO","NO","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
16528320,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
6357757,"SI","NO","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
12494931,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1690430,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
507037,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
3788961,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
8880775,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2318725,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
2018281,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
4259965,"SI","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO",60,"SI"," 3 - 7 años","NO"
13902475,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1105174,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI"," 3 - 7 años","NO"
1949270,"SI","SI","NO","SI","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2921128,"NO","SI","SI","NO","SI","SI","NO","SI","NO","SI","NO",60,"SI","mas de 7 años","NO"
6271304,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
3068498,"SI","SI","SI","NO","SI","NO","NO","SI","NO","SI","NO",60,"SI","mas de 7 años","NO"
8805846,"NO","SI","SI","SI","SI","NO","SI","SI","NO","SI","SI",60,"SI"," 3 - 7 años","NO"
521464,"NO","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
4069822,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
14239808,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
828700,"SI","SI","SI","NO","SI","SI","NO","SI","SI","NO","NO",60,"SI","mas de 7 años","NO"
14001063,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1509446,"NO","NO","SI","NO","SI","NO","SI","SI","NO","NO","SI",60,"SI"," 3 - 7 años","NO"
1602141,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
628531,"NO","SI","NO","NO","SI","NO","NO","SI","NO","SI","NO",60,"SI","mas de 7 años","NO"
9839432,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
9823399,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
20329136,"NO","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",60,"SI","mas de 7 años","NO"
4339898,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1539386,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
163899,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
2279800,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
6277274,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
8689461,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
4111415,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
17053199,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1375708,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","SI",60,"SI","mas de 7 años","NO"
18440857,"NO","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",60,"SI","mas de 7 años","NO"
8769995,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1077947,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
22471073,"SI","NO","SI","SI","SI","NO","NO","NO","NO","NO","SI",60,"SI"," 3 - 7 años","SI"
14510051,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1932701,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1973324,"NO","SI","SI","NO","SI","NO","NO","SI","NO","SI","SI",60,"SI","mas de 7 años","NO"
10105025,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1203404,"NO","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
12305323,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
9182741,"SI","SI","SI","NO","SI","SI","SI","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
26453177,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
2912019,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
8551569,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
14601849,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
3381534,"SI","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
15251,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
15157194,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1725071,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
1022679,"NO","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
1080580,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI"," 3 - 7 años","SI"
1330058,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI"," 3 - 7 años","NO"
18192035,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
24609110,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI","menor 3 años","NO"
393009,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
11432995,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
1790689,"SI","SI","SI","SI","SI","NO","NO","NO","NO","SI","NO",60,"SI","mas de 7 años","NO"
1562880,"NO","NO","SI","NO","SI","NO","SI","NO","NO","SI","NO",60,"NO"," 3 - 7 años","SI"
2786475,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
17785879,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
15031834,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
2643314,"NO","SI","SI","NO","SI","NO","NO","SI","NO","SI","NO",60,"SI"," 3 - 7 años","NO"
1077719,"NO","NO","NO","NO","SI","NO","NO","SI","SI","NO","NO",60,"SI"," 3 - 7 años","NO"
2806348,"SI","SI","SI","NO","SI","SI","SI","SI","NO","SI","NO",60,"SI","mas de 7 años","NO"
2351127,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",60,"SI"," 3 - 7 años","NO"
2706420,"NO","SI","SI","NO","SI","NO","SI","SI","NO","NO","NO",60,"SI","mas de 7 años","NO"
559682,"NO","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",60,"SI"," 3 - 7 años","NO"
8573152,"SI","SI","NO","NO","SI","NO","NO","NO","SI","NO","NO",60,"SI","mas de 7 años","NO"
55197,"NO","SI","NO","NO","SI","NO","NO","SI","NO","SI","NO",60,"SI","mas de 7 años","NO"
6089480,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
6039349,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
3463544,"SI","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",60,"SI","mas de 7 años","NO"
17822228,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",60,"SI","mas de 7 años","NO"
